с0_id,с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
10841351,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Любовь Пирогова,"ул. Мытная, 74 Даниловский рынок, Москва 115191 Россия",55.71404,37.61996
3767918,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,"Ресторан ""Гуси-Лебеди""","Измайловское ш., 71/3В, Москва 105187 Россия",55.790466,37.74723
2345146,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Паста и баста,"Сретенский б-р, д. 4 м. Чистые пруды, Москва 101000 Россия",55.76633,37.63205
856280,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Кафе,Люди как люди,"Солянский тупик, д. 1/4, Москва 109240 Россия",55.754066,37.63613
8702872,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Meat Puppets Bar & Meatarea,"ул. Новослободская, 16 A, Москва 127055 Россия",55.782093,37.599693
9743126,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Touche Wine Bar & Kitchen,"Рочдельская 15/22, Москва 123100 Россия",55.755608,37.562725
3759646,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ресторан Зал Метрополь,"Театральный пр-д, 2 Отель Метрополь, Москва 109012 Россия",55.758553,37.621292
13546004,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ухват,"ул. Рочдельская, 15 стр. 41, Москва 123022 Россия",55.756054,37.562016
9702784,2020-11-22,Москва,Рестораны Москвы,Рестораны,,"Бар,Кафе",Пороселло,"Неглинная 16/2 стр.4, Москва 125009 Россия",55.765057,37.620052
10492529,2020-11-22,Москва,Рестораны Москвы,Рестораны,,"Быстрые перекусы,Фастфуд",Рынок и общепит ШУК,"Весковский пер., 7, Москва Россия",55.778904,37.600517
19780001,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Аляска бар,"Бобров пер., 4, Москва 101000 Россия",55.76547,37.63435
11784800,2020-11-22,Москва,Рестораны Москвы,Рестораны,,"Быстрые перекусы,Бар",Хищник Стейкs & Burgers,"ул. Кузнецкий Мост, 18/7 Вход со стороны ул Рождественка, Москва 107031 Россия",55.76188,37.62332
3498578,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Стейк Хаус Бутчер,"Профсоюзная, 45 А, Москва 117393 Россия",55.666824,37.551685
12148937,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ресторан Матрёшка,"Кутузовский пр., 2/1, стр. 6, Москва 121248 Россия",55.75241,37.567436
8792156,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ресторан Oli Oli,"Образцова, д.31, с.3, Москва 127018 Россия",55.792522,37.609043
6750854,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Селфи,"Новинский бульвар, д.31, Москва 123242 Россия",55.758057,37.583965
3757350,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,БОЦМАН,"5-я Кожуховская ул., д. 10/1, Москва 115432 Россия",55.70483,37.66713
691623,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Кафе ПушкинЪ,"Тверской бульвар, 26A, Москва 125009 Россия",55.763676,37.605003
16884520,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Dodici Wine & Kitchen,"ул. Остоженка, 14/2, Москва 119021 Россия",55.741917,37.59876
2344856,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Иерусалим,"Б.Бронная, 6, стр. 3 м. Тверская, Пушкинская, Москва 115487 Россия",55.76031,37.598034
2343202,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,"Бар ""Сити Спейс""","Космодамианская набережная, д. 52/6 34-й этаж отеля ""Swissotel Красные Холмы Москва"", Москва 115054 Россия",55.733376,37.643867
13139156,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Рюмка Водки Лепс,"ул. Петровка, 30/7, Москва Россия",55.768047,37.61447
4773565,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Кадриль,"Пушечная улица, 7/5, Москва 107031 Россия",55.760983,37.622124
8823093,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Грузин,"улица Большая Садовая, 6/2, Москва 115487 Россия",55.766483,37.59216
3392743,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Пробка на Цветном,"Цветной бульвар, 2, Москва 127051 Россия",55.768776,37.623074
2342881,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Будвар,"Котельническая Набережная, д. 33 м. Таганская, Москва 115172 Россия",55.74109,37.64748
7038678,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Стейк Хаус Бутчер,"Мичуринский проспект, д.8, стр. 2, Москва 119192 Россия",55.70604,37.51098
5567024,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Дарбази,"ул. Николоямская, 16, Москва 109240 Россия",55.747417,37.651104
2418263,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Кафе Саперави,"1-я Тверская-Ямская ул., 27, Москва 125047 Россия",55.77591,37.586098
7248927,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Брассери Брюгге,"ул. Бауманская, 48/13, Москва 105005 Россия",55.769993,37.679173
3332743,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Корчма Тарас Бульба,"ул. Моховая, д. 8, стр. 1 м. Библиотека им. Ленина, Москва 119019 Россия",55.750645,37.609753
7647155,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Forte Bello VEGAS Crocus City,"ул. Международная, 12 ТРК Вегас Крокус Cити, Москва 109544 Россия",55.82396,37.38881
7757425,2020-11-22,Москва,Рестораны Москвы,Рестораны,,"Быстрые перекусы,Бар",PIVBAR,"ул. 1-я Тверская-Ямская, 2/1, Москва Россия",55.769787,37.597187
5041719,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Рукав,"ул. Земляной Вал, д. 59, стр. 2, Москва 109004 Россия",55.748646,37.65703
7256714,2020-11-22,Москва,Рестораны Москвы,Рестораны,,"Бар,Кафе",Кафе Кусочки,"ул. Шаболовка, 63, Москва 115419 Россия",55.71394,37.607445
7264141,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ресторан Фаренгейт,"Тверской бульвар, 26/2, Москва Россия",55.763004,37.604324
9702890,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Brooklyn Pizza Pie,"ул. Маршала Тухачевского, 41/1, Москва 123154 Россия",55.78437,37.4693
2167027,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Большой,"Петровка ул., д. 3/6, стр. 2 Across From Bolshoi Theater, Москва 125009 Россия",55.76157,37.61816
7208068,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Кафе Натахтари,"ул. Маросейка, 6/8 стр.1, Москва 101000 Россия",55.75757,37.63506
13129929,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Pho Fighters,"Столешников, пер, дом 7, стр 2, Москва 107031 Россия",55.763348,37.614433
16701069,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Пороселло На Новослободской,"Сущевская,  21,  стр.7, Москва 127055 Россия",55.782497,37.599888
12215102,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Osteria Mario,"ул. Земляной Вал, 33 ТЦ Атриум (4 этаж), Москва 105064 Россия",55.756687,37.659058
11549325,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ромбус Кафе и Бар,"ул. Большая Ордынка, 13/9, Москва 115035 Россия",55.74392,37.625072
7675445,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ресторан Китайские новости,"ул. Профсоюзная, 126-3, Москва Россия",55.630558,37.517387
3847872,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Бар Mandarin Combustible,"пер. Малый Черкасский, 2, Москва 109012 Россия",55.7584,37.6261
11827774,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ресторан Казбек,"ул. 1905 года, 2 Big wooden door next to the flower boutique, Москва 123022 Россия",55.754986,37.560287
10343742,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Техникум,"ул. Большая Дмитровка, 7/5/2, Москва 125009 Россия",55.76081,37.61498
3469339,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,The Сад,"Якиманская наб., 4 стр. 1, Москва 119180 Россия",55.739746,37.612682
2344721,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Андиамо,"Строителей ул., 4/2 м. Университет, Москва 119311 Россия",55.687107,37.535557
1757677,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Сирена,"Большая Спасская ул., 15 стр.4, Москва 129090 Россия",55.77472,37.639984
13284820,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Новая Азия,"ул. 2-Рощинская 1а, Москва 115191 Россия",55.70929,37.618496
14918742,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Бар Neon Monkey,"Большая Дмитровка, 32с2, Москва 107031 Россия",55.765366,37.611427
2723649,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Донна Маргарита,"ул. 1905 года, д. 2а, Москва 123022 Россия",55.755665,37.55929
5005221,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Стейк Хаус Бутчер,"Цветной бульвар, 2, Москва 127051 Россия",55.768517,37.622997
12884073,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,АндерСон,"Рублевское шоссе, 28/1, Москва 613310 Россия",55.746574,37.421764
8767045,2020-11-22,Москва,Рестораны Москвы,Рестораны,,"Бар,Паб",Варка,"ул. Александра Солженицына, 1, Москва 109004 Россия",55.742023,37.655277
1136061,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Духан Чито-Ра,"ул. Казакова, д. 10/2, Москва 105064 Россия",55.762245,37.663303
10744215,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,GROOT Cafe-lab,"Сергея Макеева, 11/9/7, Москва Россия",55.761276,37.555134
8847058,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Рыбы нет,"Никольская, 12, Москва 109012 Россия",55.75913,37.62517
5123410,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Кафе Mizandari,"Болотная Набережная, 5 стр. 1, Москва 119072 Россия",55.740265,37.610104
3766326,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Стейк'S,"Ленинградское шоссе, 80/1, Москва 125565 Россия",55.847523,37.476036
3777482,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Брассери Ламбик,"Воронцово Поле ул., 11/32, Москва 105062 Россия",55.754356,37.654007
8745239,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Мандарин,"Малый Черкасский переулок,  2, Москва 109012 Россия",55.75843,37.626064
2419130,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ресторан White Rabbit,"Смоленская площадь, 3 Смоленский Пассаж 16 этаж, Москва 121099 Россия",55.747578,37.581287
3403393,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Черетто,"Цветной бульвар, 11 стр. 3, Москва 127051 Россия",55.76983,37.62088
8351463,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Зафферано,"66 км МКАД ТРК VEGAS Крокус Сити, 4 этаж, Москва 143402 Россия",55.820923,37.386852
10169963,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,The Mad Cook,"Цветной бул., 2 entrance from M.Sergievskiy lane, Москва 127051 Россия",55.76908,37.62321
3770291,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Кафе,"Траттория  ""EVI""","ул. Буженинова, 30/3, Москва 107023 Россия",55.792294,37.70962
3989672,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Пауланер Браухаус Павелецкий,"Шлюзовая Набережная, 2/1, Москва 115054 Россия",55.732845,37.641735
15318891,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,[KU:]  рамен изакая бар,"Большая Грузинская, 69, Москва 123056 Россия",55.773914,37.586407
6536379,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Ресторан Moments,"ул. Татарская, д.7, стр.1, Москва 115054 Россия",55.73336,37.63886
2344536,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Каса ди фамилия,"Металлургов ул., 7 м. Перово, Москва 111401 Россия",55.757614,37.780533
15329646,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Коптильня,"Новослободская, 18, Москва 127055 Россия",55.782486,37.599937
1557218,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Бараshка,"Петровка ул., д. 20/1, Москва 127051 Россия",55.764046,37.617676
8801836,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Машрумс,"Большая Якиманка, 22, Москва 119180 Россия",55.73842,37.61462
4662408,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Сытый лось,"ул. Люблинская, 4а, Москва 109125 Россия",55.705986,37.731064
12339513,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Steak It Easy,"Лесная, 9 БЦ ""Белые Сады"", Москва 125047 Россия",55.778824,37.588253
17694708,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Capito Cafe,"3-его Ямского Поля, 2/13, Москва 125124 Россия",55.78117,37.583122
2296080,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Квартира 44,"ул. Большая Никитская, д. 22/2, Москва 125009 Россия",55.757473,37.60271
2186669,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,MEGUmi,"Новинский бульвар, 8 cтр. 2 Lotte Hotel, Москва 121099 Россия",55.750412,37.58348
2351590,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Омулевая бочка,"ул. Покровка, д. 33/22, стр. 1, Москва 105062 Россия",55.761063,37.650394
11921791,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Русский,"1-ый Красногвардейский пр-д, 21 стр. 2 85-й этаж, Москва 123317 Россия",55.74945,37.53403
12288828,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,ЭZО,"Камергерский пер., 6/1, Москва 125009 Россия",55.75999,37.613922
11952606,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Oстерия Альберобeлло,"Ленинский пр., 75A, Москва 119261 Россия",55.686176,37.544018
8561203,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Хачапури,"ул. Ярцевская, 19, Москва 121552 Россия",55.73953,37.411064
4037346,2020-11-22,Москва,Рестораны Москвы,Рестораны,,"Бар,Кафе","Джаз-клуб ""Эссе""","ул. Пятницкая, 27, стр. 3A, Москва 115035 Россия",55.7412,37.628834
3768659,2020-11-22,Москва,Рестораны Москвы,Рестораны,,"Бар,Кафе",Хитрые люди,"4-й Сыромятнический переулок, д. 1, стр. 7, Москва AAAAAA Россия",55.755676,37.66573
2344832,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Мадам Галифе,"Мира проспект, д. 26, стр. 1 (вход с Грохольского переулка), Москва 129090 Россия",55.77759,37.633316
12363895,2020-11-22,Москва,Рестораны Москвы,Рестораны,,"Бар,Паб",Винный базар,"Петровский бул., 15/1, Москва 127051 Россия",55.768234,37.61599
3764212,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,БирХаус,"Тверская ул., 12/2, Москва 112405 Россия",55.76362,37.60707
6453542,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Кафе,Breakfast Cafe,"Малая Никитская ул., 2/1, Москва 121069 Россия",55.757812,37.59738
691614,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Cantinetta Antinori,"Денежный пер., д. 20, Москва 121002 Россия",55.74533,37.586433
10544126,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Kot Шрёdiнгера,"Большая Дмитровка, 32 вход во дворе дома, Москва 115487 Россия",55.765312,37.611206
8285797,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Пилпили,"ул. Адмирала Макарова, 6/13, Москва 125212 Россия",55.835358,37.490463
13546201,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Кафе,Пинцерия Бонтемпи,"Шлюзовая набережная, 4 Метро Павелецкая, Москва 115114 Россия",55.73185,37.644424
15009937,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Кафе,Пиццерия АНТОНИО,"Проспект Мира, 26/2 Вход с Грохольского переулка, Москва 129090 Россия",55.777176,37.635185
13169025,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Zames,"ул. Ярцевская, 19, Москва 121552 Россия",55.738735,37.409603
2342968,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Рецептор,"ул. Большая Никитская, д. 22/2 (м. Охотный Ряд, Арбатская, Пушкинская), Москва 121069 Россия",55.757008,37.603043
4427831,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ресторан Marriott Royal Aurora,"ул. Петровка, 11 Отель Марриот Ройал Аврора, Москва 107031 Россия",55.763206,37.617157
8751007,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Кафе,АндерСон,"В. Красносельская д. 7/2, Москва 107140 Россия",55.78492,37.661102
3757058,2020-11-22,Москва,Рестораны Москвы,Рестораны,,"Бар,Кафе",Бобры и Утки,"Чистопрудный бульвар, д. 1а, Москва 101000 Россия",55.76468,37.63957
2345226,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Венеция,"Страстной бульвар, д. 4/3, стр. 3 м. Тверская, Пушкинская, Москва 125009 Россия",55.765324,37.60806
13084604,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Бистро Крылья,"Никольская ул. 8/1 стр. 1, Москва 109012 Россия",55.757263,37.62292
1722226,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ноев ковчег,"Малый Ивановский пер., 9, Москва 109028 Россия",55.754093,37.64118
2660995,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Ресторан Nobu Москва,"ул. Б. Дмитровка, д.20, Москва 115487 Россия",55.762543,37.61342
10629921,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Паб,Бар Бирмуд,"Чистопрудный бульвар, 21, Москва 101000 Россия",55.760582,37.646355
16713907,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,[KU:] Рамен Изакая Бар,"Пресненская набережная,  10/2, Москва 123112 Россия",55.747086,37.534676
13165323,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Pioppo Albero,"ул. Маршала Катукова д. 25 ТЦ Солнечный ветер, 3 этаж, Москва 123181 Россия",55.805485,37.414536
6104171,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Кафе Батони,"Новослободская ул., 18, Москва 127055 Россия",55.78228,37.59931
16726360,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Депо Moscow,"Лесная, 20/3, Москва 125047 Россия",55.7801,37.59307
15181014,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,BeerNation,"Малая Сухаревская Пл., 8, Москва 127051 Россия",55.773,37.63018
10378428,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,MarketPlace,"Улица Мясницкая, дом 13, Москва 101000 Россия",55.762352,37.634342
3772182,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Петрович,"ул. Мясницкая, д. 24, стр. 3, Москва 101000 Россия",55.762875,37.636505
8051190,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Караоке Shelby,"Шелепихинская набережная, 20, Москва 123290 Россия",55.757156,37.51875
2344783,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Кафе,Ай Лав Кейк,"Большой Патриарший пер., 4 м. Маяковская, Москва 123001 Россия",55.76259,37.59188
8381128,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Питчер Паб,"ул. Пятницкая, 82/34, Москва Россия",55.730103,37.62519
13791589,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Mollusca на Патриках,"Большой Козихинский переулок, 19/6, Москва 123001 Россия",55.76416,37.59546
10061153,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Sky Food Cafe,"1-ый Нагатинский проезд, дом 11 к.1, Москва 115533 Россия",55.67894,37.635956
8423170,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Mr. Ливанец,"Глинищевский пер., 3, Москва 125009 Россия",55.76313,37.609703
3604559,2020-11-22,Москва,Рестораны Москвы,Рестораны,,Бар,Булошная,"ул. Житная, д. 10 Метро: Октябрьская, Серпуховская, Добрынинская, Москва 119049 Россия",55.730247,37.618587
7348297,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Кафе Блан де Блан,"ул. Люсиновская, 36/50, Москва 115093 Россия",55.721844,37.62156
12454357,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Вареничная №1,"ул. Тверская, 14, Москва 125009 Россия",55.764168,37.606323
7693557,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Hite,"Ул. 1905 Года, 2, Стр. 1, Москва 123022 Россия",55.75514,37.56023
3761791,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Корчма Тарас Бульба,"Ленинградский проспект, д. 64 (заезд с улицы Черняховского), Москва 125319 Россия",55.802002,37.531254
6215897,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Wine Religion Вино и Гастробар,"Мичуринскии проспект 16, Москва 119192 Россия",55.701855,37.50655
2025188,2020-11-22,Москва,Рестораны Москвы,Рестораны,,,Старая Башня,"Театральная площадь, 5/1, Москва 125009 Россия",55.756966,37.620327
