с10_date,с1_region,с2_city,с3_category,с4_subcategory,с5_tags,с6_name,с7_adress,с8_latitude,с9_longitude
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Остерия Трио,"Проспект Мира, 119, Vdnh 619, Москва 129223 Россия",55.831192,37.634735
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Теремок,"ул. Красного Маяка, д. 2Б ТЦ «Пражский Пассаж», Москва 117519 Россия",55.61171,37.60172
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Теремок,"Багратионовский проезд, д. 5 (ТЦ «Филион»), Москва 121087 Россия",55.746456,37.513596
2020-10-23,Московская Область,Мытищинский район,Рестораны,,,Трактиръ,"Благовещенская, 3, Мытищи Россия",55.902294,37.71306
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Smoke Me in Wonderland,"Кривоколенный пер., 14, Москва 101000 Россия",55.760666,37.632355
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Osteria Марио,"Проспект Вернадского,  вл.41, Москва 119415 Россия",55.673508,37.50381
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Ресторан DoubleDutch,"ул. 1-я Тверская-Ямская, 7, Москва 125047 Россия",55.77163,37.59268
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Фантом,"Петровка ул., д. 18/2, Москва Россия",55.76377,37.61727
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Шоколадница,"ул. Большая Никитская, д. 24/1, Москва 125009 Россия",55.75497,37.61159
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Кофе Хауз,"ш. Каширское, 61/2, Москва 495 Россия",55.62136,37.71388
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Кофе Хауз,"МКАД 84 км, вл3 ст1, Москва 613310 Россия",55.76145,37.61719
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Дипломат,"Кутузовский проспект, 7/4 к1, Москва 121248 Россия",55.74894,37.56288
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Gorilla by Баста,"Мясницкая, 11, Москва 101000 Россия",55.761757,37.632984
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Трамвай Винный Бар,"ул. Шаболовка, 19, Москва 115419 Россия",55.723476,37.61144
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Якитория,"ул. Тверская-Ямская 1-я, д. 7, Москва 125047 Россия",55.772022,37.592773
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Суши Wok,"ул. Таганская, 31/22 м. Марксистская, Москва 109147 Россия",55.73959,37.669044
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Уттупура,"Мичуринский пр., 3 метро Ломоносовский проспект, выход № 2, Москва 119192 Россия",55.67594,37.47373
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Бар,Кальянная Барвиха Lounge Павелецкая,"Дербеневская набережная,  7/7, Москва 115114 Россия",55.721863,37.65023
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Cote Jardin,"Шоссе Международное 2, Москва 141400 Россия",55.94084,37.40769
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Крейзи парк,"Мичуринский проспект, 3/1, Москва 119602 Россия",55.67594,37.47373
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,У Никулина,"Цветной б-р, д. 13, Москва Россия",55.76823,37.62318
2020-10-23,Московская Область,Жуковский,Рестораны,,"Бар,Паб",Чикаго,"Королёва, 6 ст3, Жуковский Россия",55.61036,38.09146
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Крошка Картошка,"Ленинградский проспект, 62а, Москва 125167 Россия",55.7912,37.55942
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Beriozka,"Проспект Мира 26 стр.1, Москва Россия",55.77802,37.63291
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Кафе,Шоколадница,"проспект Свободный, 33, Москва 111558 Россия",55.752155,37.819424
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Грабли Box,"Кожевническая ул. 7с1, Москва Россия",55.730427,37.645256
2020-10-23,Московская Область,Климовск,Рестораны,,"Бар,Паб",Наследие,"деревня Сергеевка, д. 139, Климовск 142082 Россия",55.37484,37.52738
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Пипл,"Большая Тульская ул., 13 (ТРЦ ""Ереван Плаза""), Москва 115191 Россия",55.708748,37.62223
2020-10-23,Московская Область,Истринский район,Рестораны,,,Gastrobar Pokrovsky,"Ул. Центральная, 27, Павловская Слобода 143581 Россия",55.79151,37.09736
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Бургер Кинг,"Вернадского проспект, 6 (Ашан Сити ""Капитолий"" 3-й этаж), Москва 119334 Россия",55.705048,37.55176
2020-10-23,Москва,Рестораны Москвы,Рестораны,,Фастфуд,Макдоналдс,"ул. Большая Черёмушкинская, 1, Москва 117447 Россия",55.690483,37.59975
2020-10-23,Москва,Рестораны Москвы,Рестораны,,,Ресторан  Bocconcino,"Ходынский бульвар,   4 /6, Москва 125167 Россия",55.790356,37.53135
